epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.844809889793396,0.0010000000474974513,0.3408378064632416,0.9383399486541748,0.8412473201751709,0.8581730723381042,0.3703429400920868,0.9955947399139404,0.7957746386528015
1,0.9285714030265808,0.0010000000474974513,0.18187755346298218,0.9789156913757324,0.9213323593139648,0.9038461446762085,0.23770380020141602,0.9621211886405945,0.8943662047386169
2,0.9403905272483826,0.0010000000474974513,0.1502511203289032,0.9814126491546631,0.9355067610740662,0.9086538553237915,0.22265538573265076,0.9730769395828247,0.8908450603485107
3,0.9542651772499084,0.0010000000474974513,0.11283443868160248,0.9867452383041382,0.9496811032295227,0.9278846383094788,0.201433002948761,0.9440559148788452,0.9507042169570923
4,0.963001012802124,0.0010000000474974513,0.0996573343873024,0.989043116569519,0.9596031308174133,0.911057710647583,0.22422568500041962,0.9660377502441406,0.9014084339141846
5,0.9681397676467896,0.0010000000474974513,0.08091829717159271,0.9926953911781311,0.9631466865539551,0.9182692170143127,0.22004571557044983,0.9595588445663452,0.9190140962600708
6,0.9856114983558655,0.00020000000949949026,0.04999130219221115,0.9992779493331909,0.9808646440505981,0.9134615659713745,0.21199297904968262,0.9366196990013123,0.9366196990013123
